Institute,Quota,Gender,Year,Academic_Program_Name,Closing_Rank,Opening_Rank,Seat_Type,PwD
12523,15,0,1,2022,1,5687.0,4382.0,2,0
12524,15,0,0,2022,1,12031.0,11128.0,2,0
12525,15,0,1,2022,1,996.0,950.0,0,0
12526,15,0,1,2022,3,4219.0,3935.0,1,0
12527,15,0,0,2022,4,20888.0,19571.0,2,0
12528,15,0,1,2022,4,2902.0,2652.0,3,0
12529,15,0,1,2022,55,3979.0,3549.0,1,0
12530,15,0,0,2022,60,2098.0,2098.0,0,0
12531,15,0,1,2022,76,52.0,35.0,0,0
12532,15,0,1,2022,77,16.0,16.0,1,1
12533,15,0,1,2022,77,79.0,50.0,4,0
12534,15,0,1,2022,81,6173.0,4262.0,2,0
12535,15,0,0,2022,81,6465.0,3615.0,1,0
12536,15,0,1,2022,84,1805.0,1288.0,2,0
12537,15,0,0,2022,84,502.0,502.0,0,0
12538,15,0,1,2022,96,1145.0,434.0,2,0
12539,17,0,1,2022,138,3849.0,3509.0,1,0
12540,17,0,1,2022,138,1639.0,1376.0,0,0
12541,5,0,0,2022,54,2475.0,2308.0,0,0
12542,5,0,0,2022,54,1201.0,1201.0,4,0
12543,5,0,1,2022,59,1215.0,950.0,1,0
12544,5,0,0,2022,59,3931.0,2626.0,1,0
12545,5,0,0,2022,60,1855.0,1855.0,0,0
12546,5,0,0,2022,77,131.0,131.0,0,0
12547,5,0,0,2022,87,743.0,707.0,3,0
12548,5,0,1,2022,108,409.0,223.0,3,0
12549,5,0,0,2022,108,1105.0,1105.0,4,0
12550,5,0,1,2022,103,764.0,640.0,0,0
12551,5,0,1,2022,138,296.0,216.0,4,0
12552,11,0,0,2022,84,4154.0,2613.0,1,0
12553,11,0,1,2022,138,2959.0,2106.0,1,0
12554,11,0,0,2022,138,2735.0,2729.0,0,0
12555,11,0,1,2022,138,1630.0,1250.0,3,0
12556,15,0,1,2022,0,693.0,523.0,4,0
12557,15,0,1,2022,2,9008.0,7341.0,2,0
12558,15,0,1,2022,2,2093.0,1724.0,3,0
12559,15,0,0,2022,2,7429.0,7053.0,1,0
12560,15,0,0,2022,4,3885.0,3885.0,3,0
12561,15,0,0,2022,9,24641.0,21365.0,2,0
12562,15,0,1,2022,9,6057.0,5236.0,1,0
12563,15,0,0,2022,59,9398.0,6608.0,2,0
12564,15,0,1,2022,59,916.0,696.0,0,0
12565,15,0,0,2022,60,11736.0,11606.0,2,0
12566,15,0,1,2022,76,303.0,112.0,2,0
12567,15,0,1,2022,77,36.0,36.0,2,0
12568,15,0,1,2022,81,1848.0,1118.0,3,0
12569,15,0,1,2022,97,1637.0,1222.0,2,0
12570,15,0,0,2022,96,85.0,85.0,2,0
12571,15,0,1,2022,97,523.0,289.0,3,0
12572,15,0,0,2022,112,3627.0,3627.0,0,0
12573,15,0,1,2022,112,2664.0,2369.0,3,0
12574,15,0,0,2022,120,4685.0,4418.0,1,0
12575,15,0,0,2022,121,5740.0,5740.0,1,0
12576,5,0,0,2022,54,10103.0,4717.0,2,0
12577,5,0,0,2022,76,266.0,139.0,1,0
12578,5,0,1,2022,77,161.0,107.0,1,0
12579,5,0,1,2022,84,153.0,122.0,0,0
12580,5,0,1,2022,87,85.0,85.0,2,0
12581,5,0,0,2022,103,1935.0,1935.0,0,0
12582,5,0,1,2022,133,23.0,23.0,2,0
12583,5,0,1,2022,175,1312.0,918.0,3,0
12584,11,0,1,2022,138,1292.0,1190.0,0,0
12585,11,0,0,2022,138,2677.0,2571.0,3,0
12586,11,0,0,2022,149,18446.0,15777.0,2,0
12587,15,0,0,2022,0,1978.0,1978.0,0,0
12588,15,0,1,2022,9,17664.0,8632.0,2,0
12589,15,0,1,2022,54,3252.0,2765.0,1,0
12590,15,0,1,2022,59,2197.0,1219.0,1,0
12591,15,0,0,2022,59,687.0,687.0,4,0
12592,15,0,0,2022,64,3854.0,3854.0,0,0
12593,15,0,0,2022,67,1972.0,1972.0,0,0
12594,15,0,1,2022,77,526.0,319.0,2,0
12595,15,0,1,2022,77,143.0,59.0,3,0
12596,15,0,0,2022,77,510.0,338.0,3,0
12597,15,0,0,2022,96,238.0,238.0,4,0
12598,15,0,1,2022,97,45.0,45.0,1,1
12599,15,0,1,2022,120,1189.0,767.0,3,0
12600,5,0,1,2022,54,937.0,850.0,0,0
12601,17,0,1,2022,138,10038.0,7016.0,2,0
12602,5,0,1,2022,67,170.0,31.0,4,0
12603,17,0,0,2022,138,16438.0,13581.0,2,0
12604,17,0,1,2022,103,2749.0,2241.0,3,0
12605,5,0,0,2022,59,1007.0,957.0,0,0
12606,5,0,1,2022,59,680.0,228.0,3,0
12607,5,0,1,2022,60,2002.0,1353.0,1,0
12608,17,0,1,2022,103,1311.0,1299.0,4,0
12609,5,0,1,2022,76,3.0,3.0,0,1
12610,5,0,1,2022,77,197.0,116.0,2,0
12611,5,0,0,2022,134,628.0,628.0,3,0
12612,11,0,0,2022,84,1096.0,1084.0,0,0
12613,11,0,0,2022,149,7925.0,7274.0,1,0
12614,15,0,0,2022,4,356.0,356.0,4,0
12615,15,0,0,2022,9,4864.0,4864.0,0,0
12616,15,0,0,2022,54,2395.0,2395.0,0,0
12617,15,0,0,2022,55,846.0,846.0,4,0
12618,15,0,1,2022,59,4846.0,3659.0,2,0
12619,15,0,1,2022,64,12252.0,9073.0,2,0
12620,15,0,1,2022,64,1461.0,1164.0,4,0
12621,15,0,1,2022,64,2816.0,2350.0,3,0
12622,15,0,1,2022,73,655.0,528.0,4,0
12623,15,0,0,2022,76,49.0,49.0,1,1
12624,15,0,0,2022,76,147.0,131.0,3,0
12625,15,0,1,2022,84,851.0,594.0,1,0
12626,15,0,0,2022,84,2296.0,1761.0,1,0
12627,15,0,1,2022,92,417.0,407.0,4,0
12628,15,0,1,2022,96,194.0,133.0,0,0
12629,15,0,1,2022,97,68.0,68.0,2,0
12630,15,0,1,2022,121,1455.0,1283.0,3,0
12631,5,0,1,2022,76,18.0,10.0,4,0
12632,5,0,0,2022,77,191.0,191.0,4,0
12633,5,0,0,2022,84,706.0,594.0,3,0
12634,5,0,1,2022,87,300.0,230.0,3,0
12635,5,0,0,2022,100,6398.0,5110.0,2,0
12636,5,0,1,2022,100,573.0,488.0,0,0
12637,5,0,0,2022,103,1170.0,1170.0,4,0
12638,5,0,1,2022,127,810.0,777.0,4,0
12639,5,0,0,2022,127,1240.0,1240.0,4,0
12640,5,0,1,2022,133,308.0,140.0,2,0
12641,5,0,1,2022,133,243.0,94.0,1,0
12642,5,0,0,2022,138,4401.0,3330.0,2,0
12643,11,0,1,2022,76,1204.0,671.0,2,0
12644,15,0,1,2022,0,1036.0,546.0,3,0
12645,15,0,1,2022,60,821.0,771.0,4,0
12646,15,0,0,2022,64,19659.0,18558.0,2,0
12647,15,0,1,2022,73,3074.0,2701.0,1,0
12648,15,0,1,2022,76,7.0,7.0,0,1
12649,15,0,1,2022,76,138.0,89.0,1,0
12650,15,0,1,2022,112,1918.0,1642.0,0,0
12651,15,0,0,2022,121,2414.0,2414.0,3,0
12652,5,0,0,2022,67,1644.0,1584.0,3,0
12653,5,0,1,2022,87,797.0,603.0,2,0
12654,5,0,1,2022,108,289.0,230.0,0,0
12655,5,0,0,2022,108,956.0,956.0,0,0
12656,5,0,1,2022,108,253.0,247.0,4,0
12657,11,0,1,2022,76,17.0,17.0,1,1
12658,11,0,1,2022,84,578.0,480.0,0,0
12659,11,0,0,2022,149,3305.0,2825.0,3,0
12660,11,0,1,2022,149,1115.0,1029.0,4,0
12661,15,0,0,2022,0,10155.0,9575.0,2,0
12662,15,0,0,2022,2,1046.0,1046.0,4,0
12663,15,0,0,2022,3,18441.0,17273.0,2,0
12664,15,0,1,2022,55,1806.0,1560.0,0,0
12665,15,0,0,2022,55,3052.0,3052.0,3,0
12666,15,0,1,2022,60,6048.0,5539.0,2,0
12667,15,0,1,2022,60,1179.0,1039.0,0,0
12668,15,0,1,2022,67,1207.0,906.0,0,0
12669,15,0,0,2022,76,905.0,778.0,2,0
12670,15,0,0,2022,76,45.0,45.0,2,0
12671,15,0,0,2022,77,1256.0,982.0,2,0
12672,15,0,0,2022,77,360.0,360.0,0,0
12673,15,0,1,2022,77,102.0,83.0,0,0
12674,15,0,0,2022,112,8851.0,8735.0,1,0
12675,15,0,1,2022,120,159.0,159.0,2,0
12676,15,0,1,2022,120,885.0,813.0,0,0
12677,5,0,0,2022,60,7820.0,6141.0,2,0
12678,5,0,1,2022,67,4316.0,2766.0,2,0
12679,5,0,1,2022,67,59.0,47.0,2,0
12680,5,0,0,2022,76,130.0,55.0,3,0
12681,5,0,0,2022,84,371.0,307.0,0,0
12682,5,0,1,2022,84,114.0,12.0,4,0
12683,5,0,1,2022,87,43.0,43.0,1,1
12684,5,0,0,2022,87,326.0,326.0,4,0
12685,5,0,0,2022,127,2132.0,2132.0,0,0
12686,5,0,1,2022,134,335.0,239.0,1,0
12687,5,0,1,2022,134,47.0,47.0,1,1
12688,5,0,1,2022,134,183.0,111.0,3,0
12689,5,0,1,2022,138,980.0,662.0,1,0
12690,5,0,1,2022,175,3589.0,1928.0,2,0
12691,5,0,0,2022,175,2688.0,2306.0,0,0
12692,5,0,1,2022,179,1052.0,949.0,0,0
12693,5,0,0,2022,179,7164.0,5898.0,1,0
12694,11,0,0,2022,76,28.0,28.0,1,1
12695,11,0,0,2022,138,14751.0,11083.0,2,0
12696,11,0,1,2022,149,11310.0,8980.0,2,0
12697,15,0,0,2022,1,5327.0,5327.0,1,0
12698,15,0,0,2022,2,3248.0,3248.0,3,0
12699,15,0,1,2022,4,13114.0,2846.0,2,0
12700,15,0,1,2022,4,5079.0,4333.0,1,0
12701,15,0,0,2022,64,3545.0,3545.0,3,0
12702,15,0,1,2022,84,326.0,288.0,0,0
12703,15,0,1,2022,97,357.0,248.0,4,0
12704,15,0,1,2022,121,2351.0,2124.0,1,0
12705,5,0,0,2022,60,4164.0,4101.0,1,0
12706,5,0,0,2022,67,1805.0,1634.0,0,0
12707,5,0,0,2022,67,530.0,272.0,4,0
12708,5,0,0,2022,76,87.0,81.0,0,0
12709,5,0,1,2022,76,34.0,16.0,3,0
12710,5,0,0,2022,87,25.0,25.0,1,1
12711,5,0,1,2022,87,210.0,115.0,4,0
12712,5,0,0,2022,133,589.0,407.0,3,0
12713,5,0,1,2022,138,120.0,120.0,2,0
12714,5,0,0,2022,175,9192.0,6668.0,2,0
12715,5,0,0,2022,175,1127.0,1127.0,4,0
12716,11,0,1,2022,84,183.0,171.0,2,0
12717,15,0,0,2022,2,16279.0,15051.0,2,0
12718,15,0,1,2022,2,1098.0,1062.0,4,0
12719,15,0,1,2022,3,1832.0,1584.0,0,0
12720,15,0,0,2022,3,8872.0,8280.0,1,0
12721,15,0,1,2022,9,3120.0,1892.0,3,0
12722,15,0,0,2022,67,13117.0,12287.0,2,0
12723,15,0,0,2022,67,5583.0,5441.0,1,0
12724,15,0,1,2022,76,5.0,5.0,3,1
12725,15,0,1,2022,81,2850.0,2086.0,1,0
12726,15,0,0,2022,81,2205.0,2205.0,3,0
12727,15,0,1,2022,84,19.0,19.0,0,1
12728,15,0,1,2022,92,2314.0,1835.0,2,0
12729,15,0,1,2022,92,1151.0,942.0,1,0
12730,15,0,0,2022,96,537.0,537.0,3,0
12731,15,0,1,2022,96,173.0,67.0,4,0
12732,15,0,0,2022,112,3867.0,3867.0,3,0
12733,15,0,1,2022,120,4307.0,3256.0,2,0
12734,15,0,1,2022,122,2533.0,1993.0,2,0
12735,17,0,0,2022,138,2863.0,2863.0,0,0
12736,17,0,0,2022,138,1183.0,1183.0,4,0
12737,5,0,0,2022,67,4666.0,3923.0,1,0
12738,5,0,1,2022,76,102.0,29.0,2,0
12739,5,0,0,2022,76,19.0,19.0,1,1
12740,5,0,0,2022,77,532.0,478.0,1,0
12741,5,0,1,2022,84,383.0,219.0,1,0
12742,5,0,1,2022,87,215.0,162.0,0,0
12743,5,0,0,2022,100,930.0,930.0,4,0
12744,5,0,1,2022,108,62.0,62.0,1,1
12745,5,0,1,2022,103,156.0,156.0,2,0
12746,5,0,1,2022,103,705.0,593.0,4,0
12747,5,0,1,2022,127,874.0,841.0,0,0
12748,5,0,0,2022,133,942.0,697.0,2,0
12749,5,0,0,2022,133,96.0,96.0,2,0
12750,5,0,1,2022,175,742.0,515.0,4,0
12751,11,0,0,2022,67,7648.0,6561.0,1,0
12752,11,0,0,2022,76,380.0,324.0,0,0
12753,11,0,0,2022,76,600.0,583.0,3,0
12754,11,0,0,2022,84,7458.0,5293.0,2,0
12755,15,0,1,2022,0,5297.0,3455.0,2,0
12756,15,0,0,2022,9,3970.0,3970.0,3,0
12757,15,0,0,2022,54,13070.0,12620.0,2,0
12758,15,0,1,2022,54,7751.0,6407.0,2,0
12759,15,0,1,2022,55,1241.0,1009.0,4,0
12760,15,0,0,2022,59,4535.0,4130.0,1,0
12761,15,0,0,2022,59,1908.0,1631.0,3,0
12762,15,0,0,2022,60,5932.0,5640.0,1,0
12763,15,0,0,2022,64,8916.0,7527.0,1,0
12764,15,0,1,2022,73,7540.0,5776.0,2,0
12765,15,0,0,2022,81,835.0,835.0,4,0
12766,15,0,1,2022,84,288.0,212.0,4,0
12767,15,0,1,2022,84,54.0,54.0,1,1
12768,15,0,0,2022,92,2540.0,2540.0,1,0
12769,15,0,0,2022,97,3432.0,2632.0,2,0
12770,15,0,0,2022,112,20790.0,18575.0,2,0
12771,17,0,0,2022,138,3240.0,3157.0,3,0
12772,17,0,0,2022,138,7634.0,5939.0,1,0
12773,5,0,1,2022,60,3956.0,2918.0,2,0
12774,5,0,1,2022,60,855.0,816.0,0,0
12775,5,0,1,2022,67,19.0,19.0,0,1
12776,5,0,0,2022,60,974.0,974.0,4,0
12777,5,0,1,2022,67,3.0,3.0,3,1
12778,5,0,0,2022,76,450.0,330.0,2,0
12779,5,0,0,2022,77,700.0,522.0,2,0
12780,5,0,1,2022,77,8.0,8.0,1,1
12781,5,0,0,2022,84,177.0,40.0,4,0
12782,5,0,0,2022,100,1196.0,1196.0,3,0
12783,5,0,0,2022,133,219.0,219.0,4,0
12784,5,0,1,2022,138,507.0,260.0,3,0
12785,5,0,1,2022,175,828.0,542.0,0,0
12786,5,0,1,2022,175,2156.0,1004.0,1,0
12787,5,0,0,2022,179,12034.0,8455.0,2,0
12788,5,0,1,2022,179,2972.0,2266.0,1,0
12789,5,0,0,2022,179,2677.0,2313.0,0,0
12790,11,0,1,2022,84,946.0,557.0,3,0
12791,11,0,1,2022,149,4105.0,3340.0,1,0
12792,11,0,0,2022,149,48.0,48.0,4,0
12793,15,0,1,2022,1,1116.0,1101.0,3,0
12794,15,0,1,2022,73,1659.0,1488.0,3,0
12795,15,0,1,2022,81,1165.0,818.0,0,0
12796,15,0,0,2022,81,1699.0,1699.0,0,0
12797,15,0,0,2022,92,898.0,898.0,0,0
12798,15,0,0,2022,97,855.0,797.0,3,0
12799,15,0,0,2022,97,394.0,394.0,4,0
12800,15,0,0,2022,121,12126.0,10059.0,2,0
12801,15,0,1,2022,122,90.0,90.0,2,0
12802,17,0,1,2022,138,994.0,922.0,4,0
12803,5,0,0,2022,59,4570.0,3327.0,2,0
12804,5,0,1,2022,59,511.0,444.0,0,0
12805,5,0,1,2022,67,713.0,522.0,0,0
12806,5,0,1,2022,76,8.0,7.0,2,0
12807,5,0,1,2022,76,2.0,2.0,3,1
12808,5,0,1,2022,100,1108.0,619.0,3,0
12809,5,0,0,2022,134,1026.0,943.0,2,0
12810,5,0,1,2022,134,115.0,109.0,0,0
12811,5,0,0,2022,134,1178.0,965.0,1,0
12812,5,0,1,2022,138,1882.0,918.0,2,0
12813,5,0,0,2022,138,1147.0,1058.0,0,0
12814,5,0,0,2022,138,735.0,735.0,4,0
12815,5,0,1,2022,179,1093.0,995.0,4,0
12816,11,0,0,2022,67,2739.0,2739.0,0,0
12817,11,0,1,2022,67,3569.0,3130.0,1,0
12818,11,0,1,2022,76,216.0,132.0,0,0
12819,11,0,1,2022,76,537.0,345.0,1,0
12820,11,0,0,2022,76,866.0,782.0,1,0
12821,11,0,1,2022,84,558.0,420.0,4,0
12822,11,0,1,2022,149,1884.0,1618.0,0,0
12823,11,0,1,2022,149,2357.0,1826.0,3,0
12824,15,0,1,2022,0,976.0,935.0,0,0
12825,15,0,1,2022,2,1562.0,1439.0,0,0
12826,15,0,0,2022,3,3296.0,3296.0,3,0
12827,15,0,1,2022,59,669.0,477.0,4,0
12828,15,0,0,2022,73,16354.0,15715.0,2,0
12829,15,0,1,2022,73,1282.0,1111.0,0,0
12830,15,0,0,2022,73,6591.0,6300.0,1,0
12831,15,0,0,2022,76,353.0,250.0,1,0
12832,15,0,1,2022,76,85.0,47.0,3,0
12833,15,0,1,2022,84,450.0,311.0,3,0
12834,15,0,1,2022,92,471.0,395.0,0,0
12835,15,0,0,2022,96,485.0,476.0,0,0
12836,15,0,1,2022,96,251.0,144.0,3,0
12837,15,0,0,2022,97,1654.0,1641.0,1,0
12838,15,0,0,2022,120,9190.0,8027.0,2,0
12839,15,0,0,2022,120,1610.0,1610.0,3,0
12840,15,0,0,2022,122,4093.0,3965.0,1,0
12841,15,0,1,2022,125,5858.0,4822.0,2,0
12842,15,0,1,2022,122,513.0,363.0,0,0
12843,15,0,1,2022,125,870.0,592.0,4,0
12844,15,0,0,2022,132,2331.0,811.0,1,0
12845,15,0,0,2022,126,3002.0,3002.0,3,0
12846,15,0,0,2022,125,12657.0,12302.0,2,0
12847,15,0,1,2022,157,8739.0,7169.0,2,0
12848,15,0,0,2022,160,20265.0,18055.0,2,0
12849,15,0,1,2022,163,8355.0,6846.0,2,0
12850,15,0,1,2022,163,1453.0,1345.0,0,0
12851,15,0,0,2022,163,3185.0,3185.0,3,0
12852,10,0,1,2022,59,1639.0,1464.0,3,0
12853,10,0,0,2022,67,5606.0,5117.0,1,0
12854,10,0,1,2022,67,3413.0,2820.0,1,0
12855,10,0,0,2022,84,59.0,59.0,1,1
12856,10,0,0,2022,107,7402.0,5319.0,2,0
12857,10,0,1,2022,133,1135.0,658.0,2,0
12858,10,0,1,2022,138,1043.0,878.0,3,0
12859,13,0,1,2022,41,2876.0,2627.0,3,0
12860,13,0,0,2022,41,3869.0,3527.0,3,0
12861,13,0,1,2022,59,1145.0,938.0,4,0
12862,13,0,1,2022,76,354.0,229.0,4,0
12863,13,0,1,2022,84,1189.0,901.0,0,0
12864,14,0,1,2022,0,1092.0,445.0,3,0
12865,14,0,1,2022,64,2631.0,2136.0,3,0
12866,14,0,1,2022,76,12.0,9.0,2,0
12867,14,0,1,2022,80,4513.0,3943.0,1,0
12868,14,0,0,2022,80,8908.0,8624.0,1,0
12869,14,0,0,2022,84,705.0,584.0,0,0
12870,14,0,1,2022,84,15.0,11.0,1,1
12871,14,0,1,2022,128,1226.0,1038.0,0,0
12872,14,0,1,2022,137,57.0,57.0,1,1
12873,14,0,1,2022,138,914.0,561.0,3,0
12874,15,0,1,2022,126,1427.0,1399.0,0,0
12875,15,0,1,2022,126,986.0,986.0,4,0
12876,15,0,1,2022,132,1335.0,711.0,2,0
12877,15,0,1,2022,138,3350.0,2042.0,2,0
12878,15,0,1,2022,138,88.0,87.0,2,0
12879,15,0,0,2022,152,6116.0,5856.0,1,0
12880,15,0,0,2022,158,19411.0,17128.0,2,0
12881,15,0,0,2022,158,8422.0,8422.0,1,0
12882,15,0,1,2022,158,1166.0,1065.0,4,0
12883,15,0,0,2022,160,3837.0,3837.0,3,0
12884,15,0,1,2022,164,1703.0,1565.0,0,0
12885,10,0,1,2022,52,9840.0,6795.0,2,0
12886,10,0,1,2022,52,3656.0,3322.0,1,0
12887,10,0,0,2022,67,14090.0,12078.0,2,0
12888,10,0,1,2022,67,629.0,519.0,4,0
12889,10,0,1,2022,75,934.0,863.0,1,0
12890,10,0,1,2022,76,88.0,63.0,0,0
12891,10,0,1,2022,76,2.0,2.0,3,1
12892,10,0,0,2022,86,4772.0,4082.0,2,0
12893,10,0,1,2022,86,176.0,176.0,2,0
12894,10,0,0,2022,103,2566.0,2566.0,3,0
12895,10,0,0,2022,129,2971.0,2971.0,0,0
12896,10,0,1,2022,129,2123.0,1876.0,3,0
12897,10,0,1,2022,138,590.0,525.0,4,0
12898,13,0,1,2022,66,2353.0,2353.0,0,0
12899,13,0,1,2022,74,4706.0,4113.0,1,0
12900,13,0,0,2022,138,16969.0,13002.0,2,0
12901,14,0,1,2022,0,172.0,172.0,2,0
12902,14,0,0,2022,0,923.0,923.0,4,0
12903,14,0,1,2022,51,7309.0,5156.0,2,0
12904,14,0,0,2022,67,12716.0,10202.0,2,0
12905,14,0,0,2022,76,480.0,285.0,1,0
12906,14,0,1,2022,80,1314.0,1109.0,4,0
12907,14,0,1,2022,84,109.0,105.0,2,0
12908,14,0,0,2022,84,56.0,56.0,2,0
12909,14,0,0,2022,84,460.0,415.0,4,0
12910,14,0,0,2022,128,12794.0,10097.0,2,0
12911,15,0,0,2022,125,6490.0,6133.0,1,0
12912,15,0,0,2022,125,3068.0,3068.0,3,0
12913,15,0,0,2022,138,4346.0,3257.0,1,0
12914,15,0,1,2022,144,2218.0,1354.0,1,0
12915,15,0,1,2022,144,789.0,501.0,4,0
12916,15,0,0,2022,157,1542.0,1542.0,4,0
12917,15,0,0,2022,164,3637.0,3637.0,0,0
12918,15,0,0,2022,164,8125.0,7919.0,1,0
12919,15,0,0,2022,164,3313.0,3313.0,3,0
12920,15,0,1,2022,170,8366.0,4993.0,2,0
12921,15,0,0,2022,170,3499.0,3499.0,0,0
12922,10,0,1,2022,56,939.0,939.0,4,0
12923,10,0,0,2022,76,1503.0,631.0,2,0
12924,10,0,0,2022,84,5070.0,3004.0,2,0
12925,10,0,0,2022,84,1827.0,1639.0,1,0
12926,10,0,1,2022,86,2582.0,1870.0,2,0
12927,10,0,1,2022,103,3111.0,2227.0,1,0
12928,10,0,1,2022,107,4207.0,2000.0,2,0
12929,10,0,1,2022,107,543.0,275.0,4,0
12930,10,0,0,2022,116,7260.0,7260.0,1,0
12931,13,0,0,2022,13,975.0,975.0,0,0
12932,13,0,1,2022,41,1396.0,1144.0,4,0
12933,13,0,0,2022,59,2765.0,2765.0,0,0
12934,13,0,1,2022,59,2516.0,2300.0,3,0
12935,13,0,1,2022,74,2451.0,2154.0,3,0
12936,13,0,0,2022,127,3699.0,3699.0,3,0
12937,13,0,1,2022,138,9711.0,7659.0,2,0
12938,14,0,0,2022,0,4788.0,3952.0,1,0
12939,14,0,1,2022,64,9676.0,7435.0,2,0
12940,14,0,1,2022,76,3.0,3.0,3,1
12941,14,0,1,2022,128,3003.0,2424.0,1,0
12942,14,0,1,2022,138,3155.0,1772.0,2,0
12943,15,0,1,2022,132,761.0,323.0,1,0
12944,15,0,1,2022,132,478.0,250.0,3,0
12945,15,0,1,2022,153,1486.0,1423.0,0,0
12946,15,0,1,2022,158,3983.0,3599.0,1,0
12947,10,0,1,2022,10,216.0,181.0,3,0
12948,10,0,1,2022,52,944.0,944.0,4,0
12949,10,0,1,2022,56,9150.0,7545.0,2,0
12950,10,0,1,2022,75,682.0,617.0,3,0
12951,10,0,1,2022,76,292.0,176.0,1,0
12952,10,0,0,2022,107,1288.0,1288.0,0,0
12953,10,0,1,2022,129,8722.0,6981.0,2,0
12954,10,0,0,2022,129,2785.0,2785.0,3,0
12955,13,0,0,2022,74,3304.0,3304.0,0,0
12956,13,0,0,2022,84,5238.0,4488.0,1,0
12957,13,0,1,2022,138,2105.0,1472.0,3,0
12958,13,0,0,2022,173,22795.0,19848.0,2,0
12959,14,0,1,2022,0,4683.0,3218.0,2,0
12960,14,0,1,2022,51,1409.0,1012.0,0,0
12961,14,0,0,2022,59,5201.0,3839.0,1,0
12962,14,0,0,2022,76,78.0,78.0,2,0
12963,14,0,0,2022,76,323.0,145.0,3,0
12964,14,0,1,2022,137,212.0,137.0,0,0
12965,15,0,0,2022,138,9315.0,5873.0,2,0
12966,15,0,0,2022,138,1698.0,1490.0,0,0
12967,15,0,0,2022,153,16871.0,15600.0,2,0
12968,15,0,0,2022,153,3151.0,3151.0,3,0
12969,15,0,1,2022,138,495.0,410.0,4,0
12970,15,0,1,2022,163,3620.0,3157.0,1,0
12971,15,0,1,2022,170,2536.0,1958.0,3,0
12972,15,0,1,2022,152,3033.0,2301.0,1,0
12973,10,0,0,2022,10,610.0,610.0,3,0
12974,10,0,0,2022,59,5494.0,5247.0,1,0
12975,15,0,0,2022,152,987.0,987.0,4,0
12976,15,0,1,2022,153,3438.0,3118.0,1,0
12977,10,0,1,2022,103,6196.0,2871.0,2,0
12978,15,0,1,2022,158,9932.0,8909.0,2,0
12979,10,0,0,2022,138,2243.0,2133.0,3,0
12980,15,0,0,2022,163,3130.0,3130.0,0,0
12981,13,0,0,2022,41,3784.0,3558.0,0,0
12982,15,0,1,2022,164,1273.0,1124.0,4,0
12983,13,0,0,2022,59,7765.0,7041.0,1,0
12984,10,0,0,2022,10,2316.0,2194.0,2,0
12985,13,0,1,2022,74,1940.0,1801.0,0,0
12986,10,0,1,2022,10,427.0,324.0,1,0
12987,13,0,0,2022,76,2456.0,1607.0,1,0
12988,10,0,0,2022,56,10714.0,10714.0,2,0
12989,13,0,0,2022,127,8096.0,8096.0,1,0
12990,13,0,1,2022,127,14435.0,11804.0,2,0
12991,10,0,1,2022,75,1633.0,1212.0,2,0
12992,10,0,0,2022,76,86.0,86.0,4,0
12993,14,0,0,2022,51,2759.0,2759.0,0,0
12994,10,0,0,2022,84,1077.0,991.0,3,0
12995,14,0,0,2022,59,1233.0,1192.0,0,0
12996,10,0,0,2022,103,10587.0,9251.0,2,0
12997,14,0,0,2022,59,1805.0,1652.0,3,0
12998,10,0,0,2022,103,7000.0,6551.0,1,0
12999,14,0,1,2022,64,4440.0,3796.0,1,0
13000,10,0,0,2022,129,13850.0,13277.0,2,0
13001,14,0,1,2022,67,6297.0,4341.0,2,0
13002,10,0,1,2022,133,159.0,159.0,4,0
13003,14,0,0,2022,76,160.0,143.0,0,0
13004,10,0,1,2022,138,184.0,184.0,2,0
13005,14,0,0,2022,80,1537.0,1537.0,4,0
13006,13,0,0,2022,74,3062.0,3062.0,3,0
13007,14,0,1,2022,81,66.0,66.0,2,0
13008,13,0,0,2022,84,2434.0,2305.0,3,0
13009,14,0,1,2022,84,696.0,356.0,1,0
13010,13,0,1,2022,173,5425.0,5312.0,1,0
13011,14,0,1,2022,138,465.0,300.0,4,0
13012,14,0,1,2022,59,762.0,589.0,0,0
13013,14,0,1,2022,59,678.0,475.0,4,0
13014,14,0,0,2022,64,3553.0,3265.0,3,0
13015,14,0,0,2022,64,1471.0,1471.0,4,0
13016,14,0,0,2022,76,766.0,545.0,2,0
13017,14,0,1,2022,67,2582.0,1891.0,1,0
13018,14,0,1,2022,80,9614.0,7841.0,2,0
13019,14,0,0,2022,80,3836.0,3836.0,3,0
13020,14,0,0,2022,128,2687.0,2614.0,0,0
13021,14,0,0,2022,138,1967.0,1642.0,3,0
13022,15,0,0,2022,122,1836.0,1836.0,3,0
13023,15,0,1,2022,125,1249.0,1071.0,0,0
13024,15,0,0,2022,126,15722.0,13902.0,2,0
13025,15,0,0,2022,132,182.0,182.0,2,0
13026,15,0,1,2022,132,13.0,13.0,0,1
13027,15,0,1,2022,132,253.0,200.0,0,0
13028,15,0,1,2022,138,67.0,67.0,1,1
13029,15,0,0,2022,144,2287.0,2075.0,3,0
13030,15,0,0,2022,152,12375.0,11706.0,2,0
13031,15,0,1,2022,152,1322.0,1163.0,0,0
13032,15,0,0,2022,153,6820.0,6667.0,1,0
13033,15,0,1,2022,160,11583.0,10090.0,2,0
13034,15,0,1,2022,160,2450.0,2263.0,3,0
13035,15,0,0,2022,170,205.0,205.0,4,0
